,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-11-18,60.610682967543596,64.3338385470553,63.935982600700925,65.17472508430481,66.4134675679087,3.8012971500886206,0.9360364470317246
2019-11-19,60.673892975687984,64.41657037225491,63.963823981537566,65.27375011205673,66.5836762425759,4.013638340896283,0.9464946344436365
2019-11-20,60.73579047095775,64.49905773870096,64.17081867037426,65.40864997386932,66.64648127736437,3.7849162274089703,0.9489094110085075
2019-11-21,60.79608546328544,64.56764365931845,64.45893643138918,65.52762490987777,66.59631338836637,3.261795250349444,0.8370363857520224
2019-11-22,60.855365463733676,64.61152031969485,64.64141350918965,65.58952480077744,66.53763609236523,2.8910448565303675,0.5511404615679556
2019-11-25,60.912632957696914,64.64887236064972,64.75884874281641,65.62932470321655,66.4998006636167,2.6527043035610562,0.4624760808200032
2019-11-26,60.97337795972824,64.71099498108492,64.78380912852633,65.67684958457947,66.56989004063261,2.719498458594833,0.8113798447754074
2019-11-27,61.03461796474457,64.78479912684982,64.85505165201273,65.76084969043731,66.66664772886189,2.7548246188683163,0.9593468810661315
2019-11-29,61.09701546454429,64.87051283766331,64.83378509606473,65.84759958267213,66.86141406927953,3.079275457367433,1.053799134237814
2019-12-02,61.15759797430038,64.9415320339206,64.87325921145266,65.9165497493744,66.95984028729613,3.165488915571271,0.8666057368705424
2019-12-03,61.2110604698658,64.97051118226175,64.86554554357119,65.91207480669021,66.95860406980924,3.175531239726053,0.3893607191736952
2019-12-04,61.26336546230316,64.99039301477906,64.83611606765442,65.89797472953796,66.95983339142151,3.222735345787745,0.30200904641166104
2019-12-05,61.31761796498299,65.01875018975096,64.8968678989791,65.92102476119994,66.9451816234208,3.107223730003819,0.398685546964243
2019-12-06,61.372712971925736,65.05377963850445,64.98571981497466,65.95627481937409,66.92682982377352,2.943025533377568,0.4771915624522509
2019-12-09,61.427710483551024,65.10751382739866,65.07978902353524,66.01467487096787,66.94956071840049,2.8323576515674755,0.7189179488935626
