index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-07-25,98.50700397491454,0,400,0.0,39402.80158996581,101112.79510498047,140515.5966949463,-0.0014979319858980933,-0.06322935536702545,-0.00532136861787702,-0.16498261789775182
2022-07-26,97.17499999999998,0,400,0.0,38869.99999999999,101112.79510498047,139982.79510498047,-0.003791761217244116,-0.06678136596679751,-0.01352192149965048,-0.17627365738938205
2022-07-27,100.8640022277832,0,400,0.0,40345.60089111328,101112.79510498047,141458.39599609375,0.010541301807887482,-0.05694402669270904,0.037962461824370575,-0.14500297755429803
2022-07-28,102.32299633026123,0,400,0.0,40929.19853210449,101112.79510498047,142041.99363708496,0.0041255779615041455,-0.053053375752767584,0.0144649634185956,-0.13263547690161281
2022-07-29,103.70400094985963,0,400,0.0,41481.600379943855,101112.79510498047,142594.39548492432,0.003889003763568155,-0.049370696767171984,0.013496522474195638,-0.12092907212229542
2022-08-01,103.37000207901,0,400,0.0,41348.000831604004,101112.79510498047,142460.79593658447,-0.0009369200513491549,-0.05026136042277085,-0.0032206941659956856,-0.12376029073120753
2022-08-02,102.64299964904784,0,400,0.0,41057.19985961913,101112.79510498047,142169.9949645996,-0.0020412701618929274,-0.05220003356933667,-0.007033011660447563,-0.12992289482384212
2022-08-03,104.96700172424316,0,400,0.0,41986.800689697266,101112.79510498047,143099.59579467773,0.0065386569810992334,-0.04600269470214924,0.02264160325732334,-0.11022295420516315
2022-08-04,105.39300022125244,0,400,0.0,42157.20008850098,101112.79510498047,143269.99519348145,0.0011907748436146282,-0.044866698710124386,0.004058403974692926,-0.10661187950591888
2022-08-05,105.10900268554687,0,400,0.0,42043.60107421875,101112.79510498047,143156.39617919922,-0.000792901640911059,-0.04562402547200595,-0.0026946527293972844,-0.10901925024321935
2022-08-08,104.48000230789184,0,400,0.0,41792.00092315674,101112.79510498047,142904.7960281372,-0.0017575194526905369,-0.04730135981241934,-0.0059842673946475244,-0.11435111729324743
